change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-ed0061efa26b8b3d,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-25-0000208,BLC-25-0000208,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=027Q6&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-a25ac4830800862d,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-25-0000209,BLC-25-0000209,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=027QB&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-2e5a40ec870215bb,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-25-0000219,BLC-25-0000219,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=0299I&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-58b640893f4bd73b,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-25-0000236,BLC-25-0000236,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02E6S&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-1a2717f334c139f8,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-25-0000252,BLC-25-0000252,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02JNB&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-8868e3e1a177f566,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000039,BLC-26-0000039,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02WC2&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-e1922f46bbed992e,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000041,BLC-26-0000041,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02WCM&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-1c2163a8c68ea5c2,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000042,BLC-26-0000042,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02WKC&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-03168c2532fcc805,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000043,BLC-26-0000043,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02WKR&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-023a3725cf8a8e7e,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000044,BLC-26-0000044,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02WMJ&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-2304ce6178243a34,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000049,BLC-26-0000049,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02YX0&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-f15840beac0e443a,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000057,BLC-26-0000057,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=25CAP&capID2=00000&capID3=02ZRS&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-ec446144f776949a,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000071,BLC-26-0000071,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=0052P&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-217ae1b96fcb9364,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000074,BLC-26-0000074,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=0073X&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-9e7166b0f73906af,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000091,BLC-26-0000091,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00E1P&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-152d30b6e3cbf8f1,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000092,BLC-26-0000092,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00E1S&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-d49eb0d8dd155659,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000094,BLC-26-0000094,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00EOG&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-bbfbb5d0ea04128c,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000098,BLC-26-0000098,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00FXV&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-dc3d153ed38d6cf8,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000115,BLC-26-0000115,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00K6N&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-7f79bb5591484142,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000117,BLC-26-0000117,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00K6W&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-80ee0be95a8723db,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000126,BLC-26-0000126,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00OQ4&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-9a2da84690ec3637,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000128,BLC-26-0000128,CREATEDDATE,"{""CREATEDDATE"": 1787272260000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00PNF&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-7b85ab37ccfdbf7c,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000132,BLC-26-0000132,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00RUW&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-d4e0b9065b917552,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000133,BLC-26-0000133,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00RYV&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-760c35610f21fc1d,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000134,BLC-26-0000134,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00SIG&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-a4206a326cf8dfec,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000135,BLC-26-0000135,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00T83&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-8999bcb11f162026,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000141,BLC-26-0000141,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00U7A&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-84dd9977eb9adc09,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000148,BLC-26-0000148,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=00VRQ&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-4412c1e62dd65955,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000160,BLC-26-0000160,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=01VJQ&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-4ef06c56bf8a0b5f,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000162,BLC-26-0000162,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=01VZS&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-6625ac9f512c5e38,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000164,BLC-26-0000164,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=01W99&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-42500ec1eea654df,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000172,BLC-26-0000172,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=01ZR7&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-2c2e9c3330227fd0,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000173,BLC-26-0000173,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=01ZWS&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-9f0cc72f73259881,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000180,BLC-26-0000180,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=023YY&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-2776657c1a47e3ec,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000185,BLC-26-0000185,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=026QK&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-a64353dc83d2a4c3,2026-09,2026-08-23,2026-09-01,other_field_changed,,historic_preservation,HISTORIC_PRESERVATION|NATIVE|BLC-26-0000187,BLC-26-0000187,CREATEDDATE,"{""CREATEDDATE"": 1787272259000}","{""CREATEDDATE"": 1787963455000}",https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=26CAP&capID2=00000&capID3=028N8&agencyCode=TAMPA,One or more non-volatile source attributes changed outside the headline categories.
chg-2d66e1757e8d0762,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-18-0458507,BLD-18-0458507,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-2807f3a1eca877c2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-18-0459545,BLD-18-0459545,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-68ef7de02f2c55d9,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-18-0461281,BLD-18-0461281,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-f21aeb0e6f51a781,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-19-0464783,BLD-19-0464783,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-196e2215b9610aa2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-19-0465776,BLD-19-0465776,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-a95972805005a967,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-19-0468515,BLD-19-0468515,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-fd37154be6fc5254,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-19-0469900,BLD-19-0469900,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-ccf30adce2139ef4,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0473407,BLD-20-0473407,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-25867585fd8cd3c2,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0473587,BLD-20-0473587,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-95741e0a09a53c15,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0475759,BLD-20-0475759,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-c73b373fa3d2c2ed,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0475763,BLD-20-0475763,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d2731a2a8edb925a,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0475765,BLD-20-0475765,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-e36db953ddca0b51,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0475987,BLD-20-0475987,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-a29cdc3c5b5a5863,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-20-0477051,BLD-20-0477051,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-f0abc0b87e53ac4c,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0478723,BLD-21-0478723,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-5b02267f59acc610,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0479218,BLD-21-0479218,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-6964a4a4c29c321d,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0479598,BLD-21-0479598,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-87c10c8e2f448e99,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0479981,BLD-21-0479981,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-b2d32ad0143e9787,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0481379,BLD-21-0481379,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-d6582cd14e33155a,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0482224,BLD-21-0482224,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-365ac812dcbb788c,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0482451,BLD-21-0482451,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-733579488370d91c,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0484188,BLD-21-0484188,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-6ea536a819c425f0,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0485424,BLD-21-0485424,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
chg-e256fb3205460b38,2026-09,2026-08-23,2026-09-01,other_field_changed,,single_family_permits,SINGLE_FAMILY_PERMITS|NATIVE|BLD-21-0485747,BLD-21-0485747,CREATEDDATE,"{""CREATEDDATE"": 1787270668000}","{""CREATEDDATE"": 1787961810000}",https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/32,One or more non-volatile source attributes changed outside the headline categories.
